0,1.2e-06,-3.9784e-07,-3.016288,0.023946
0.1,0.1,8.29166e-06,12060.31,0.036776
0.2,0.2000033,1.80363e-05,11088.93,0.050276
0.3,0.299966,2.83298e-05,10588.36,0.062605
0.4,0.400043,3.90345e-05,10248.45,0.074786
0.5,0.499969,5.57934e-05,8961.078,0.086901
0.6,0.600025,6.62456e-05,9057.583,0.099018
0.7,0.700128,8.11255e-05,8630.184,0.111137
0.8,0.800443,6.42568e-05,12456.94,0.123258
0.9,0.899778,5.36419e-05,16773.79,0.135388
1,1.000227,4.60968e-05,21698.4,0.147517
1.1,1.099906,4.7656e-05,23080.12,0.159642
1.2,1.200192,5.43035e-05,22101.56,0.171759
1.3,1.300043,6.06701e-05,21428.07,0.183891
1.4,1.399988,6.09359e-05,22974.77,0.19601
1.5,1.500188,6.74056e-05,22256.13,0.208127
1.4,1.399976,5.32282e-05,26301.4,0.22025
1.3,1.300021,4.69011e-05,27718.35,0.232387
1.2,1.199984,4.13522e-05,29018.63,0.244526
1.1,1.099975,3.32779e-05,33054.22,0.256659
1,1.000037,3.07042e-05,32570.04,0.268778
0.9,0.899987,2.66472e-05,33774.17,0.280904
0.8,0.800006,2.23707e-05,35761.33,0.29303
0.7,0.699997,1.83601e-05,38125.99,0.305138
0.6,0.599999,1.44691e-05,41467.61,0.317252
0.5,0.500002,1.10831e-05,45113.91,0.329437
0.4,0.4,7.95087e-06,50308.96,0.34398
0.3,0.3,5.29388e-06,56669.21,0.35609
0.2,0.2,3.08727e-06,64782.15,0.368709
0.1,0.1000004,1.33775e-06,74752.68,0.3809
0,3.9e-06,-3.8975e-08,-100.0641,0.023801
0.1,0.1,1.87846e-06,53235.1,0.03661
0.2,0.2000023,4.44622e-06,44982.55,0.048784
0.3,0.299994,7.72465e-06,38835.93,0.061103
0.4,0.400001,9.06423e-06,44129.62,0.073249
0.5,0.500004,1.25249e-05,39920.8,0.086782
0.6,0.600059,2.1265e-05,28218.15,0.098894
0.7,0.699989,3.23757e-05,21620.81,0.111016
0.8,0.799935,4.47755e-05,17865.46,0.123142
0.9,0.885514,9.9641e-05,8887.044,0.141365
1,0.914041,9.9635e-05,9173.895,0.153418
1.1,0.976625,0.00010014,9752.596,0.165467
1.2,0.900399,9.9965e-05,9007.142,0.1775
1.3,0.881069,0.00010001,8809.809,0.189546
1.4,0.907422,0.000100071,9067.782,0.203174
1.5,0.894244,9.994e-05,8947.809,0.21527
1.4,0.876325,0.000100035,8760.184,0.227316
1.3,0.908593,9.9965e-05,9089.111,0.239375
1.2,0.88087,9.994e-05,8813.988,0.251427
1.1,0.896964,0.000100034,8966.591,0.263479
1,0.886163,9.9994e-05,8862.162,0.275589
0.9,0.877118,0.000100001,8771.092,0.287639
0.8,0.8,9.0303e-05,8859.063,0.299688
0.7,0.700002,8.06012e-05,8684.759,0.314989
0.6,0.599985,7.02233e-05,8543.959,0.32712
0.5,0.500005,5.7912e-05,8633.876,0.339245
0.4,0.400007,4.6492e-05,8603.781,0.351453
0.3,0.299997,3.43443e-05,8734.987,0.363573
0.2,0.1999998,2.25613e-05,8864.729,0.376199
0.1,0.0999996,1.10791e-05,9025.968,0.388304
0,-1.29e-05,-5.40805e-07,23.85333,0.024135
0.1,0.1000001,1.12621e-05,8879.348,0.038374
0.2,0.2000043,2.34792e-05,8518.361,0.050484
0.3,0.300001,3.51042e-05,8546.014,0.062814
0.4,0.400017,4.70097e-05,8509.244,0.07499
0.5,0.500022,6.22002e-05,8038.913,0.08712
0.6,0.599907,7.50292e-05,7995.647,0.099245
0.7,0.700107,9.28486e-05,7540.308,0.111371
0.8,0.798782,9.5068e-05,8402.217,0.126102
0.9,0.899995,6.9217e-05,13002.51,0.138161
1,1.000001,6.691e-05,14945.46,0.150211
1.1,1.0999,6.94019e-05,15848.27,0.165472
1.2,1.200354,6.02733e-05,19915.19,0.177597
1.3,1.29993,6.35341e-05,20460.35,0.189734
1.4,1.400011,6.90421e-05,20277.64,0.201879
