State,ListIndex,RepIndex,V_applied,PulseDur_s,U_out_immediate,I_immediate,R_immediate,R_before,G_before,R_after_1s,G_after_1s,I_after_1s,R_after_5s,G_after_5s,I_after_5s,R_after_10s,G_after_10s,I_after_10s,time_stamp,T_immediate,U_after_1s,T_after_1s,U_after_5s,T_after_5s,U_after_10s,T_after_10s
set,0,0,0.494,0.1,0.493871,6.3732e-06,77491.84,114275.8,8.75075912835438e-06,104460.6,9.57298732727938e-06,1.9141e-06,105619.4,9.46795759112436e-06,1.8931e-06,105469,9.48145900691198e-06,1.8958e-06,2025-12-04 10:28:24,0,0.1999481,0,0.1999481,0,0.1999481,0
reset,0,0,0.9,0.1,0.899536,2.1842e-05,41183.77,105469,9.48145900691198e-06,68248.22,1.46523967951106e-05,2.9297e-06,69682.41,1.43508239740847e-05,2.8694e-06,65175.66,1.53431511088649e-05,3.0678e-06,2025-12-04 10:28:35,0,0.1999468,0,0.1999467,0,0.1999459,0
reset,0,0,1.3,0.1,1.299041,3.9247e-05,33099.12,65175.66,1.53431511088649e-05,69380.17,1.44133402959376e-05,2.8819e-06,88488.18,1.13009443747176e-05,2.2596e-06,108326,9.23139412514078e-06,1.8458e-06,2025-12-04 10:28:46,0,0.1999467,0,0.1999479,0,0.1999481,0
set,0,0,0.647,0.1,0.646816,2.05182e-05,31524.01,108326,9.23139412514078e-06,52638.02,1.89976750645256e-05,3.7985e-06,54064.19,1.84965316228727e-05,3.6983e-06,54106.48,1.84820746054816e-05,3.6954e-06,2025-12-04 10:28:57,0,0.1999455,0,0.1999456,0,0.1999451,0
set,0,0,0.647,0.1,0.646817,1.63531e-05,39553.17,54106.48,1.84820746054816e-05,54409.93,1.83789980983251e-05,3.6748e-06,54356.68,1.83970029074623e-05,3.6784e-06,54377.37,1.83900030472235e-05,3.677e-06,2025-12-04 10:29:08,0,0.1999456,0,0.1999456,0,0.1999456,0
reset,0,0,1.1,0.1,1.099312,2.4774e-05,44373.62,54377.37,1.83900030472235e-05,67794.63,1.47504308232083e-05,2.9493e-06,65958.47,1.51610551305996e-05,3.0314e-06,69997.09,1.42863081879547e-05,2.8565e-06,2025-12-04 10:29:19,0,0.1999467,0,0.1999465,0,0.1999467,0
reset,0,0,1.5,0.1,1.498676,4.8705e-05,30770.48,69997.09,1.42863081879547e-05,146386,6.83125435492465e-06,1.3659e-06,145820.3,6.85775574457054e-06,1.3712e-06,129878.9,7.69948005411195e-06,1.5395e-06,2025-12-04 10:29:30,0,0.1999487,0,0.1999488,0,0.1999486,0
set,0,0,0.829,0.1,0.828676,8.95779e-05,9250.898,129878.9,7.69948005411195e-06,9123.87,0.000109602613803134,2.19117e-05,9102.131,0.000109864382307835,2.1964e-05,9068.362,0.000110273498124579,2.20458e-05,2025-12-04 10:29:41,0,0.1999195,0,0.1999192,0,0.1999193,0
reset,0,0,0.3,0.1,0.299937,3.6644e-05,8185.16,9068.362,0.000110273498124579,8707.651,0.00011484153418643,2.29589e-05,8661.312,0.00011545594939889,2.30817e-05,8658.819,0.000115489190846927,2.30883e-05,2025-12-04 10:29:52,0,0.1999181,0,0.1999178,0,0.1999174,0
reset,0,0,0.1,0.1,0.0999897,1.1964e-05,8357.548,8658.819,0.000115489190846927,8716.759,0.000114721538131317,2.29349e-05,8690.651,0.000115066178586621,2.30038e-05,8692.99,0.000115035218032,2.29976e-05,2025-12-04 10:30:03,0,0.199918,0,0.199918,0,0.1999179,0
reset,0,0,1,0.1,0.9992,3.9693e-05,25173.2,8692.99,0.000115035218032,32302.91,3.09569633200229e-05,6.1896e-06,32193.67,3.10620069100541e-05,6.2106e-06,32176.6,3.10784856075533e-05,6.2139e-06,2025-12-04 10:30:14,0,0.1999421,0,0.199942,0,0.1999422,0
reset,0,0,1.5,0.1,1.498627,5.274e-05,28415.38,32176.6,3.10784856075533e-05,162138.3,6.16757422521391e-06,1.2332e-06,144869.4,6.90276897674733e-06,1.3802e-06,142281.5,7.02832061792995e-06,1.4053e-06,2025-12-04 10:30:25,0,0.1999489,0,0.1999487,0,0.1999482,0
set,0,0,0.053,0.1,0.0529865,3.188e-07,166206.1,142281.5,7.02832061792995e-06,142271.7,7.02880474472435e-06,1.4054e-06,141707.1,7.0568094329783e-06,1.411e-06,141436.4,7.0703157037368e-06,1.4137e-06,2025-12-04 10:30:36,0,0.1999487,0,0.1999487,0,0.1999487,0
set,0,0,1.153,0.1,0.825425,9.99243e-05,8260.503,141436.4,7.0703157037368e-06,7998.352,0.000125025755305593,2.49945e-05,8576.543,0.000116597095123292,2.33098e-05,8017.59,0.000124725759236878,2.49346e-05,2025-12-04 10:30:47,0,0.1999148,0,0.1999175,0,0.1999154,0
reset,0,0,1.3,0.1,1.298385,4.049e-05,32066.81,8017.59,0.000124725759236878,82616.11,1.2104176776176e-05,2.4202e-06,84605.17,1.1819608659849e-05,2.3633e-06,85984.09,1.16300585375736e-05,2.3254e-06,2025-12-04 10:30:58,0,0.1999475,0,0.1999474,0,0.1999474,0
set,0,0,1.493,0.1,0.808748,9.99515e-05,8091.404,85984.09,1.16300585375736e-05,8546.36,0.000117008878633711,2.33921e-05,8579.979,0.000116550401813338,2.33005e-05,8566.007,0.000116740506983009,2.33384e-05,2025-12-04 10:31:09,0,0.1999173,0,0.1999178,0,0.1999169,0
reset,0,0,0.2,0.1,0.1999705,2.5703e-05,7780.045,8566.007,0.000116740506983009,8594.277,0.000116356500959883,2.32617e-05,8678.08,0.000115232862568679,2.30371e-05,8589.809,0.000116417023940812,2.32738e-05,2025-12-04 10:31:20,0,0.1999175,0,0.1999178,0,0.1999175,0
set,0,0,0.385,0.1,0.38485,4.68704e-05,8210.939,8589.809,0.000116417023940812,8474.399,0.000118002468375633,2.35907e-05,8480.514,0.000117917380951202,2.35737e-05,8478.604,0.000117943944545588,2.3579e-05,2025-12-04 10:31:31,0,0.199917,0,0.1999171,0,0.199917,0
set,0,0,1.226,0.1,0.805921,9.99535e-05,8062.959,8478.604,0.000117943944545588,7587.944,0.000131788004761237,2.63462e-05,7589.615,0.000131758989092332,2.63404e-05,7589.035,0.00013176905891197,2.63424e-05,2025-12-04 10:31:42,0,0.1999135,0,0.1999135,0,0.1999134,0
set,0,0,0.229,0.1,0.228902,3.02225e-05,7573.894,7589.035,0.00013176905891197,7601.765,0.000131548396984121,2.62983e-05,7587.455,0.000131796498298837,2.63479e-05,7586.533,0.000131812515677451,2.63511e-05,2025-12-04 10:31:53,0,0.1999135,0,0.1999135,0,0.1999135,0
set,0,0,0.299,0.1,0.298876,3.95191e-05,7562.824,7586.533,0.000131812515677451,7587.34,0.000131798495915565,2.63483e-05,7587.695,0.000131792329554628,2.6347e-05,7591.614,0.000131724294728367,2.63334e-05,2025-12-04 10:32:04,0,0.1999135,0,0.199913,0,0.199913,0
set,0,0,1.493,0.1,0.846347,9.99599e-05,8466.865,7591.614,0.000131724294728367,8334.264,0.000119986599896524,2.39873e-05,8318.936,0.000120207680405283,2.40315e-05,8359.469,0.000119624823059934,2.3915e-05,2025-12-04 10:32:15,0,0.1999165,0,0.1999165,0,0.1999167,0
reset,0,0,0.1,0.1,0.0999896,1.2993e-05,7695.652,8359.469,0.000119624823059934,8412.467,0.000118871194383289,2.37643e-05,8366.081,0.000119530279470161,2.38961e-05,8410.255,0.000118902458962303,2.37706e-05,2025-12-04 10:32:26,0,0.1999164,0,0.1999167,0,0.1999168,0
reset,0,0,0.7,0.1,0.699652,7.1458e-05,9791.094,8410.255,0.000118902458962303,12268.88,8.15070324267578e-05,1.62955e-05,12297.26,8.1318927956309e-05,1.62579e-05,12307.02,8.12544385237044e-05,1.6245e-05,2025-12-04 10:32:37,0,0.1999275,0,0.1999277,0,0.1999276,0
reset,0,0,0.4,0.1,0.399897,3.7537e-05,10653.41,12307.02,8.12544385237044e-05,12264.06,8.15390661819985e-05,1.63019e-05,12265.85,8.1527166890187e-05,1.62995e-05,12317.86,8.11829327496822e-05,1.62307e-05,2025-12-04 10:32:48,0,0.1999275,0,0.1999272,0,0.1999275,0
set,0,0,0.299,0.1,0.298891,2.51417e-05,11888.26,12317.86,8.11829327496822e-05,12280.64,8.14289809000182e-05,1.62799e-05,12274.52,8.14695808878881e-05,1.6288e-05,12282.07,8.14195001331209e-05,1.6278e-05,2025-12-04 10:32:59,0,0.1999276,0,0.1999274,0,0.1999275,0
set,0,0,1.153,0.1,0.888107,9.99437e-05,8886.073,12282.07,8.14195001331209e-05,10241.47,9.76422329997549e-05,1.95209e-05,10271.31,9.73585647789815e-05,1.94642e-05,10262.98,9.74375863540609e-05,1.948e-05,2025-12-04 10:33:10,0,0.1999228,0,0.1999229,0,0.1999228,0
set,0,0,0.647,0.1,0.646767,7.20884e-05,8971.86,10262.98,9.74375863540609e-05,9262.149,0.000107966304580071,2.15847e-05,9289.058,0.000107653542479765,2.1522e-05,9257.551,0.000108019928812707,2.15953e-05,2025-12-04 10:33:21,0,0.1999207,0,0.1999191,0,0.1999196,0
set,0,0,0.385,0.1,0.384857,4.08135e-05,9429.65,9257.551,0.000108019928812707,10009.67,9.99033934185642e-05,1.99729e-05,10015.39,9.98463364881448e-05,1.99615e-05,10009.17,9.99083840118611e-05,1.99739e-05,2025-12-04 10:33:32,0,0.1999221,0,0.1999223,0,0.1999221,0
set,0,0,0.17,0.1,0.1699343,1.68261e-05,10099.45,10009.17,9.99083840118611e-05,10015.48,9.98454392600255e-05,1.99613e-05,10007.69,9.99231590906593e-05,1.99768e-05,10006.56,9.99344430053885e-05,1.99791e-05,2025-12-04 10:33:43,0,0.1999221,0,0.1999216,0,0.1999221,0
set,0,0,0.952,0.1,0.875397,9.99387e-05,8759.339,10006.56,9.99344430053885e-05,9150.095,0.000109288482797173,2.18489e-05,9148.545,0.000109306999091112,2.18526e-05,9145.574,0.000109342508190301,2.18597e-05,2025-12-04 10:33:54,0,0.1999195,0,0.1999195,0,0.1999195,0
set,0,0,1.378,0.1,0.862854,9.99563e-05,8632.312,9145.574,0.000109342508190301,8813.928,0.000113456792476635,2.26821e-05,8984.666,0.000111300742843418,2.22511e-05,8988.023,0.000111259172345242,2.22428e-05,2025-12-04 10:34:05,0,0.1999184,0,0.1999187,0,0.1999188,0
reset,0,0,0.1,0.1,0.0999896,1.1477e-05,8712.172,8988.023,0.000111259172345242,8987.668,0.000111263566923033,2.22437e-05,8983.226,0.000111318584214624,2.22547e-05,8988.275,0.000111256053024635,2.22422e-05,2025-12-04 10:34:16,0,0.199919,0,0.199919,0,0.199919,0
set,0,0,0.17,0.1,0.1699307,1.87738e-05,9051.481,8988.275,0.000111256053024635,8986.636,0.000111276344118088,2.22462e-05,8987.103,0.000111270561826208,2.22451e-05,8983.387,0.000111316589166202,2.22543e-05,2025-12-04 10:34:27,0,0.1999185,0,0.199919,0,0.199919,0
reset,0,0,1.1,0.1,1.098919,4.5091e-05,24371.14,8983.387,0.000111316589166202,58400.56,1.71231234768982e-05,3.4237e-06,49534.18,2.01880802306609e-05,4.0365e-06,49150.74,2.0345573637345e-05,4.068e-06,2025-12-04 10:34:38,0,0.199946,0,0.1999447,0,0.1999452,0
reset,0,0,1.5,0.1,1.49867,4.9814e-05,30085.32,49150.74,2.0345573637345e-05,117237.3,8.52970854838861e-06,1.7055e-06,119966.6,8.33565342353622e-06,1.6667e-06,119786.9,8.34815827106303e-06,1.6692e-06,2025-12-04 10:34:49,0,0.1999483,0,0.1999483,0,0.1999483,0
set,0,0,0.053,0.1,0.0529863,3.488e-07,151910.3,119786.9,8.34815827106303e-06,120814.7,8.27713846079989e-06,1.655e-06,120009.8,8.33265283335194e-06,1.6661e-06,120807.4,8.27763862147518e-06,1.6551e-06,2025-12-04 10:35:00,0,0.1999483,0,0.1999483,0,0.1999483,0
set,0,0,0.053,0.1,0.0529864,3.483e-07,152128.6,120807.4,8.27763862147518e-06,119930.6,8.33815556663604e-06,1.6672e-06,103955.5,9.61950065172117e-06,1.9234e-06,103632.2,9.64951048033333e-06,1.9294e-06,2025-12-04 10:35:11,0,0.1999483,0,0.199948,0,0.1999479,0
reset,0,0,0.1,0.1,0.0999898,9.41e-07,106259.1,103632.2,9.64951048033333e-06,103944.7,9.62050013131983e-06,1.9236e-06,105020.3,9.52196860987828e-06,1.9039e-06,102400.9,9.76553917006589e-06,1.9526e-06,2025-12-04 10:35:22,0,0.199948,0,0.1999481,0,0.1999479,0
reset,0,0,0.9,0.1,0.899545,1.8991e-05,47366.91,102400.9,9.76553917006589e-06,94676.69,1.056226194642e-05,2.1119e-06,99779.33,1.00221158029424e-05,2.0039e-06,102285.6,9.77654723636563e-06,1.9548e-06,2025-12-04 10:35:33,0,0.1999477,0,0.1999478,0,0.1999478,0
reset,0,0,1.1,0.1,1.099322,2.5661e-05,42840.19,102285.6,9.77654723636563e-06,72434,1.38056713697987e-05,2.7604e-06,71573.17,1.39717159376901e-05,2.7936e-06,72626.06,1.3769162198803e-05,2.7531e-06,2025-12-04 10:35:44,0,0.1999468,0,0.1999468,0,0.1999468,0
set,0,0,0.229,0.1,0.228939,2.5611e-06,89390.89,72626.06,1.3769162198803e-05,95925.78,1.04247262831743e-05,2.0844e-06,95935.04,1.04237200505676e-05,2.0842e-06,93603.86,1.06833201109441e-05,2.1361e-06,2025-12-04 10:35:55,0,0.1999477,0,0.1999478,0,0.1999472,0
reset,0,0,0.3,0.1,0.299942,3.786e-06,79223.98,93603.86,1.06833201109441e-05,93507.79,1.06942961650575e-05,2.1383e-06,93477.19,1.06977969705765e-05,2.139e-06,93542.78,1.06902959266338e-05,2.1375e-06,2025-12-04 10:36:06,0,0.1999477,0,0.1999477,0,0.1999477,0
set,0,0,0.494,0.1,0.493866,7.7808e-06,63472.39,93542.78,1.06902959266338e-05,79584.14,1.25653176625393e-05,2.5124e-06,78257.22,1.27783736759369e-05,2.555e-06,78478.33,1.27423710468864e-05,2.5478e-06,2025-12-04 10:36:17,0,0.1999472,0,0.1999472,0,0.1999471,0
set,0,0,1.493,0.1,0.896578,9.99436e-05,8970.84,78478.33,1.27423710468864e-05,8488.905,0.000117800823545557,2.35504e-05,8488.724,0.000117803335342273,2.35509e-05,8454.218,0.000118284151177554,2.3647e-05,2025-12-04 10:36:28,0,0.1999171,0,0.1999171,0,0.1999169,0
reset,0,0,1.5,0.1,1.497782,5.3322e-05,28089.38,8454.218,0.000118284151177554,116594.7,8.57671918191822e-06,1.7149e-06,142626.9,7.01130011239114e-06,1.4019e-06,105169,9.50850535804277e-06,1.9012e-06,2025-12-04 10:36:39,0,0.1999483,0,0.1999487,0,0.1999473,0
reset,0,0,1.1,0.1,1.099325,2.6216e-05,41933.36,105169,9.50850535804277e-06,107095.9,9.33742561573319e-06,1.867e-06,116100.5,8.61322733321562e-06,1.7222e-06,115111.2,8.687251978956e-06,1.737e-06,2025-12-04 10:36:50,0,0.199948,0,0.1999482,0,0.1999482,0
reset,0,0,1.3,0.1,1.299055,3.6405e-05,35683.42,115111.2,8.687251978956e-06,113176.1,8.83578776791213e-06,1.7667e-06,102034.8,9.80057784206957e-06,1.9596e-06,101656.4,9.83705895546173e-06,1.9669e-06,2025-12-04 10:37:01,0,0.1999483,0,0.1999474,0,0.1999479,0
set,0,0,0.229,0.1,0.228939,2.3027e-06,99421.98,101656.4,9.83705895546173e-06,101677,9.83506594411716e-06,1.9665e-06,96439.35,1.03692113229714e-05,2.0733e-06,96616.48,1.03502011251083e-05,2.0695e-06,2025-12-04 10:37:12,0,0.1999479,0,0.1999477,0,0.1999478,0
reset,0,0,1.3,0.1,1.29905,3.8266e-05,33947.89,96616.48,1.03502011251083e-05,101770,9.82607841210573e-06,1.9647e-06,92555.48,1.08043305485531e-05,2.1603e-06,92581.01,1.08013511626196e-05,2.1597e-06,2025-12-04 10:37:23,0,0.1999476,0,0.1999476,0,0.1999472,0
reset,0,0,1.4,0.1,1.398889,4.5983e-05,30421.87,92581.01,1.08013511626196e-05,79196.22,1.26268652721052e-05,2.5247e-06,81908.69,1.22087168040412e-05,2.4411e-06,76861.31,1.30104469986265e-05,2.6014e-06,2025-12-04 10:37:34,0,0.1999467,0,0.1999473,0,0.199947,0
reset,0,0,0.8,0.1,0.79964,1.6126e-05,49587,76861.31,1.30104469986265e-05,100714.2,9.92908646447075e-06,1.9853e-06,99224.8,1.00781256298829e-05,2.0151e-06,101728.8,9.83005795802172e-06,1.9655e-06,2025-12-04 10:37:45,0,0.1999479,0,0.1999479,0,0.1999479,0
reset,0,0,0.2,0.1,0.1999712,2.172e-06,92067.77,101728.8,9.83005795802172e-06,101723.6,9.83056045991294e-06,1.9656e-06,90408.57,1.10608983197058e-05,2.2116e-06,90478.12,1.10523958720628e-05,2.2099e-06,2025-12-04 10:37:56,0,0.1999479,0,0.1999476,0,0.1999476,0
reset,0,0,0.6,0.1,0.599794,9.958e-06,60232.38,90478.12,1.10523958720628e-05,92512.42,1.0809359435198e-05,2.1613e-06,92495.58,1.08113274169425e-05,2.1617e-06,93669.82,1.0675797177789e-05,2.1346e-06,2025-12-04 10:38:06,0,0.1999471,0,0.1999477,0,0.1999476,0
set,0,0,1.378,0.1,0.843727,9.9941e-05,8442.251,93669.82,1.0675797177789e-05,8705.974,0.000114863655692057,2.29633e-05,8612.365,0.000116112124834468,2.32128e-05,8479.327,0.00011793388791351,2.3577e-05,2025-12-04 10:38:17,0,0.1999179,0,0.1999171,0,0.1999171,0
reset,0,0,1.2,0.1,1.19865,6.3492e-05,18878.76,8479.327,0.00011793388791351,32957.31,3.03422821826175e-05,6.0667e-06,35721.95,2.79939924892118e-05,5.5972e-06,36082.96,2.77139126058394e-05,5.5412e-06,2025-12-04 10:38:28,0,0.1999421,0,0.1999429,0,0.1999429,0
set,0,0,0.229,0.1,0.228934,6.4754e-06,35354.42,36082.96,2.77139126058394e-05,36071.89,2.77224176498653e-05,5.5429e-06,36129.29,2.76783739730285e-05,5.5341e-06,42997.85,2.32569768023285e-05,4.6501e-06,2025-12-04 10:38:39,0,0.1999429,0,0.1999431,0,0.1999443,0
set,0,0,0.053,0.1,0.0529851,1.1203e-06,47295.46,42997.85,2.32569768023285e-05,42985.81,2.32634909054872e-05,4.6514e-06,43031.16,2.32389738040992e-05,4.6465e-06,42914.79,2.33019898268173e-05,4.6591e-06,2025-12-04 10:38:50,0,0.1999442,0,0.1999443,0,0.1999443,0
set,0,0,0.229,0.1,0.228936,5.4158e-06,42271.87,42914.79,2.33019898268173e-05,42900.06,2.33099907086377e-05,4.6607e-06,42974.64,2.32695375691338e-05,4.6526e-06,42983.04,2.32649900984202e-05,4.6517e-06,2025-12-04 10:39:01,0,0.1999443,0,0.1999438,0,0.1999442,0
reset,0,0,0.5,0.1,0.499852,1.752e-05,28530.37,42983.04,2.32649900984202e-05,41990.93,2.38146666434871e-05,4.7616e-06,41906.48,2.38626579946586e-05,4.7712e-06,41952.18,2.38366635535984e-05,4.766e-06,2025-12-04 10:39:12,0,0.199944,0,0.1999442,0,0.1999441,0
set,0,0,0.229,0.1,0.228935,5.5787e-06,41037.34,41952.18,2.38366635535984e-05,41933.73,2.38471512073932e-05,4.7681e-06,41792.59,2.39276867023556e-05,4.7842e-06,42005.06,2.38066556743402e-05,4.76e-06,2025-12-04 10:39:23,0,0.1999442,0,0.1999441,0,0.1999441,0
set,0,0,0.893,0.1,0.89269,7.69682e-05,11598.17,42005.06,2.38066556743402e-05,13282.62,7.52863516384569e-05,1.5052e-05,13274.73,7.53310990129366e-05,1.50609e-05,13268.21,7.53681167241097e-05,1.50683e-05,2025-12-04 10:39:34,0,0.19993,0,0.1999294,0,0.1999294,0
set,0,0,1.226,0.1,0.879493,9.99469e-05,8799.603,13268.21,7.53681167241097e-05,8734.053,0.00011449438193242,2.28895e-05,8734.282,0.000114491380058487,2.28889e-05,8734.32,0.000114490881946162,2.28888e-05,2025-12-04 10:39:45,0,0.1999181,0,0.1999181,0,0.1999181,0
reset,0,0,1.4,0.1,1.398047,4.8574e-05,28781.8,8734.32,0.000114490881946162,98167.66,1.01866541384403e-05,2.0368e-06,93507.79,1.06942961650575e-05,2.1383e-06,92487.03,1.08123268743736e-05,2.1619e-06,2025-12-04 10:39:56,0,0.1999479,0,0.1999477,0,0.1999477,0
set,0,0,0.893,0.1,0.87331,9.68292e-05,9019.077,92487.03,1.08123268743736e-05,8867.733,0.000112768393004165,2.25445e-05,8801.833,0.000113612698627661,2.27132e-05,8800.46,0.000113630423864207,2.27168e-05,2025-12-04 10:40:07,0,0.1999186,0,0.1999178,0,0.1999183,0
set,0,0,0.952,0.1,0.935379,9.4056e-05,9944.916,8800.46,0.000113630423864207,11022.42,9.07241785379254e-05,1.8138e-05,11019.44,9.07487131832471e-05,1.81429e-05,10995.08,9.09497702608803e-05,1.81831e-05,2025-12-04 10:40:18,0,0.1999247,0,0.1999246,0,0.1999246,0
set,0,0,0.385,0.1,0.384857,3.66818e-05,10491.77,10995.08,9.09497702608803e-05,11018.71,9.07547253716633e-05,1.81441e-05,11010.82,9.08197572932806e-05,1.81571e-05,10937.38,9.14295745416178e-05,1.8279e-05,2025-12-04 10:40:29,0,0.1999246,0,0.1999246,0,0.1999244,0
set,0,0,0.952,0.1,0.940478,9.85403e-05,9544.095,10937.38,9.14295745416178e-05,9920.604,0.000100800314174419,2.01522e-05,9925.377,0.000100751840459058,2.01425e-05,9926.461,0.000100740838048928,2.01403e-05,2025-12-04 10:40:40,0,0.199922,0,0.1999219,0,0.1999219,0
reset,0,0,1,0.1,0.999158,4.8405e-05,20641.63,9926.461,0.000100740838048928,28303.33,3.53315316607622e-05,7.0642e-06,27265.12,3.66768970758243e-05,7.3332e-06,27407.53,3.64863232841486e-05,7.2951e-06,2025-12-04 10:40:51,0,0.1999404,0,0.1999406,0,0.1999407,0
set,0,0,1.226,0.1,0.855225,9.99474e-05,8556.751,27407.53,3.64863232841486e-05,8088.33,0.000123634915983893,2.47165e-05,8086.972,0.000123655677304188,2.47207e-05,8092.541,0.000123570581848149,2.47037e-05,2025-12-04 10:41:02,0,0.1999152,0,0.1999156,0,0.1999157,0
reset,0,0,0.3,0.1,0.299937,4.0146e-05,7471.155,8092.541,0.000123570581848149,8221.384,0.000121634021717025,2.43166e-05,8222.368,0.000121619465341371,2.43137e-05,8214.699,0.000121733005676775,2.43364e-05,2025-12-04 10:41:13,0,0.1999161,0,0.1999162,0,0.1999162,0
reset,0,0,0.1,0.1,0.0999896,1.2648e-05,7905.566,8214.699,0.000121733005676775,8224.736,0.000121584449640694,2.43067e-05,8140.918,0.000122836269816254,2.45569e-05,8085.68,0.000123675436079588,2.47246e-05,2025-12-04 10:41:24,0,0.1999162,0,0.1999157,0,0.1999152,0
reset,0,0,0.8,0.1,0.799515,5.3755e-05,14873.31,8085.68,0.000123675436079588,16677.8,5.99599467555673e-05,1.1988e-05,18579.34,5.3823225152239e-05,1.07612e-05,18641,5.3645190708653e-05,1.07256e-05,2025-12-04 10:41:35,0,0.1999335,0,0.199936,0,0.1999359,0
set,0,0,1.153,0.1,0.91104,9.99452e-05,9115.395,18641,5.3645190708653e-05,8887.079,0.00011252291107123,2.24954e-05,8932.244,0.00011195395020557,2.23817e-05,8958.965,0.000111620036466266,2.23149e-05,2025-12-04 10:41:46,0,0.1999184,0,0.1999188,0,0.1999184,0
reset,0,0,1.2,0.1,1.19878,5.6278e-05,21301.04,8958.965,0.000111620036466266,64457.22,1.55141658296774e-05,3.102e-06,64498.81,1.55041620147721e-05,3.1e-06,63527.48,1.57412193904118e-05,3.1474e-06,2025-12-04 10:41:57,0,0.1999463,0,0.1999463,0,0.1999464,0
reset,0,0,1.4,0.1,1.398864,5.7044e-05,24522.54,63527.48,1.57412193904118e-05,59444.08,1.68225330428194e-05,3.3636e-06,61355.81,1.62983750031171e-05,3.2588e-06,63390.34,1.57752742768062e-05,3.1542e-06,2025-12-04 10:42:08,0,0.1999461,0,0.1999463,0,0.1999458,0
set,0,0,1.378,0.1,0.832112,9.9944e-05,8325.782,63390.34,1.57752742768062e-05,8162.51,0.000122511335361304,2.4492e-05,8451.17,0.000118326811553903,2.36556e-05,8593.317,0.000116369499693774,2.32643e-05,2025-12-04 10:42:19,0,0.1999162,0,0.1999175,0,0.1999175,0
set,0,0,0.647,0.1,0.646762,7.94148e-05,8144.099,8593.317,0.000116369499693774,8465.626,0.000118124755334101,2.36151e-05,8473.541,0.000118014416877195,2.35931e-05,8458.264,0.000118227570101855,2.36357e-05,2025-12-04 10:42:30,0,0.1999166,0,0.1999171,0,0.199917,0
set,0,0,1.153,0.1,0.820646,9.99516e-05,8210.434,8458.264,0.000118227570101855,7658.007,0.000130582278130589,2.61052e-05,7656.863,0.000130601788225805,2.61091e-05,7658.095,0.000130580777595473,2.61049e-05,2025-12-04 10:42:41,0,0.1999138,0,0.1999138,0,0.1999138,0
set,0,0,0.494,0.1,0.493813,6.34828e-05,7778.69,7658.095,0.000130580777595473,7792.111,0.000128334927467024,2.5656e-05,7790.293,0.000128364876648414,2.5662e-05,7935.387,0.000126017798501825,2.51929e-05,2025-12-04 10:42:52,0,0.1999144,0,0.1999145,0,0.1999154,0
reset,0,0,0.3,0.1,0.299938,4.1754e-05,7183.455,7935.387,0.000126017798501825,7722.358,0.00012949412601695,2.58877e-05,7718.393,0.000129560648181558,2.5901e-05,7721.236,0.000129512943264524,2.58914e-05,2025-12-04 10:43:03,0,0.1999141,0,0.1999141,0,0.1999136,0
set,0,0,1.378,0.1,0.837754,9.9958e-05,8381.06,7721.236,0.000129512943264524,8495.294,0.000117712229853375,2.35327e-05,8494.608,0.000117721735952972,2.35346e-05,8496.955,0.000117689219255604,2.35281e-05,2025-12-04 10:43:14,0,0.1999172,0,0.1999172,0,0.1999172,0
set,0,0,0.893,0.1,0.878685,9.88353e-05,8890.396,8496.955,0.000117689219255604,8397.114,0.000119088534465532,2.38078e-05,8397.022,0.000119089839231099,2.3808e-05,8394.857,0.000119120552023697,2.38142e-05,2025-12-04 10:43:25,0,0.1999168,0,0.1999163,0,0.1999168,0
set,0,0,0.647,0.1,0.646774,7.22415e-05,8952.943,8394.857,0.000119120552023697,9167.106,0.000109085680911729,2.18083e-05,9339.447,0.000107072720686782,2.14063e-05,9929.276,0.000100712277511472,2.01347e-05,2025-12-04 10:43:36,0,0.199919,0,0.199923,0,0.199923,0
reset,0,0,0.6,0.1,0.59976,7.7451e-05,7743.735,9929.276,0.000100712277511472,8606.084,0.000116196867239502,2.32298e-05,8586.009,0.000116468547843358,2.32841e-05,8604.576,0.000116217231389437,2.32338e-05,2025-12-04 10:43:47,0,0.1999176,0,0.1999175,0,0.199917,0
set,0,0,1.153,0.1,0.84878,9.99512e-05,8491.944,8604.576,0.000116217231389437,8076.093,0.000123822249198963,2.4754e-05,8057.425,0.000124109129157268,2.48114e-05,7958.071,0.00012565859239004,2.5121e-05,2025-12-04 10:43:58,0,0.1999156,0,0.199916,0,0.1999147,0
reset,0,0,1,0.1,0.999121,6.2105e-05,16087.61,7958.071,0.00012565859239004,24081.55,4.15255662530028e-05,8.3026e-06,24089.97,4.1511052110069e-05,8.2997e-06,24140.84,4.14235792955009e-05,8.2822e-06,2025-12-04 10:44:09,0,0.1999395,0,0.1999395,0,0.1999393,0
